Run,Event,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
148862,1245756276,16.6182,-2.6219,-4.2836,15.8411,5.02231,1.8661,-2.12005,-1,48.0893,-8.67207,-17.5574,43.9217,19.5823,1.54728,-2.02957,1,3.29937
148862,68888026,4.96798,-4.48865,2.08497,-0.430953,4.94925,-0.0869648,2.70675,-1,16.2383,-13.463,5.84005,-6.95162,14.6751,-0.457567,2.7323,1,3.18397
148862,71913721,4.81616,-1.29225,-4.32692,1.67428,4.51577,0.362754,-1.86102,-1,23.033,-6.87261,-16.6102,14.4009,17.9759,0.733547,-1.96311,1,3.48343
148862,1023858320,25.7379,-1.86365,-7.33272,24.6008,7.56584,1.89513,-1.81968,-1,9.39829,-3.17378,-1.03719,8.78517,3.33896,1.69485,-2.82574,-1,4.94979
148862,886697808,5.05521,-2.09876,3.21147,-3.29193,3.83645,-0.777372,2.14964,1,33.7051,-16.8944,14.9578,-25.0375,22.5646,-0.956786,2.41692,-1,2.99021
148862,886962116,117.057,15.7243,-26.4845,-112.932,30.8007,-2.01049,-1.03501,-1,14.5028,0.64379,-3.5,-14.0594,3.55872,-2.08268,-1.38889,-1,3.76216
148862,891847247,12.1463,1.72506,3.90394,-11.3717,4.26809,-1.7066,1.15472,-1,20.0931,4.00353,3.16608,-19.434,5.10415,-2.04693,0.669119,-1,2.75401
148862,569258815,4.56373,-2.32943,-3.53494,1.70459,4.23345,0.392492,-2.15345,-1,26.1123,-13.5518,-15.8337,15.732,20.8412,0.697021,-2.2787,1,3.10287
148862,568371234,22.1312,-15.4195,-10.3448,12.0422,18.5682,0.609998,-2.55067,-1,5.51024,-4.63196,-1.23771,2.71585,4.79447,0.539847,-2.88048,1,3.16775
148862,851895060,72.9664,14.4394,10.4821,-70.7512,17.843,-2.08624,0.627923,-1,27.4793,8.17679,3.15452,-26.0442,8.76419,-1.80945,0.368196,-1,4.74848
148862,478798523,4.44066,-0.450712,3.28279,-2.95628,3.31359,-0.803035,1.70724,1,8.18232,-3.86447,2.01551,-6.92488,4.35849,-1.24305,2.66086,-1,3.87421
148862,556945093,16.1917,-5.1931,-11.2052,-10.4713,12.3501,-0.769611,-2.00478,1,4.25682,-0.0635406,-3.42413,-2.52821,3.42472,-0.683699,-1.58935,-1,2.73998
148862,579175389,6.73413,4.08672,-0.931296,5.27066,4.19149,1.05225,-0.224057,-1,14.2575,3.72189,-1.256,13.7057,3.9281,1.96273,-0.325462,-1,3.84543
148862,586203733,22.4696,20.3925,-8.28487,-4.51518,22.0112,-0.203719,-0.3859,-1,5.79398,3.78313,-3.80572,-2.18508,5.36616,-0.396709,-0.788375,1,4.82588
148862,138752869,11.7304,-0.330334,4.60169,-10.7851,4.61353,-1.58521,1.64246,1,30.3622,-1.81064,15.7945,-25.8673,15.898,-1.26325,1.68494,-1,2.79301
148862,308408276,3.43776,2.15799,-2.5126,-0.920959,3.31211,-0.274594,-0.861176,1,36.1923,21.4548,-29.138,0.738788,36.1847,0.0204157,-0.93611,-1,3.34349
148862,1228530807,5.52988,-3.29984,0.23218,4.43134,3.30799,1.10236,3.07135,1,15.7317,-4.54913,-3.91505,14.5418,6.00185,1.61821,-2.43097,-1,4.11154
148862,1094655743,11.229,-0.455098,4.42308,-10.3112,4.44643,-1.57782,1.67333,1,40.3968,-3.55305,19.1331,-35.4007,19.4602,-1.35969,1.75441,-1,2.16836
148862,1098711276,93.8682,8.23529,26.6844,-89.6179,27.9263,-1.88257,1.27145,-1,57.5578,4.4287,13.3007,-55.8245,14.0186,-2.09038,1.24937,1,4.14215
148862,1045872603,30.1264,9.38415,20.3522,-20.1327,22.4115,-0.807619,1.13876,-1,3.92183,1.98605,2.88655,-1.76187,3.50379,-0.483757,0.968147,1,3.25402
148862,798364114,12.9546,3.35003,0.443561,12.5061,3.37926,2.01948,0.13164,-1,85.6051,27.0657,-1.05761,81.2069,27.0863,1.81784,-0.0390558,-1,2.5289
148862,799776486,71.6425,-7.13355,26.2567,-66.2747,27.2084,-1.62313,1.83608,-1,18.8301,-0.710267,7.00905,-17.4626,7.04494,-1.63931,1.67179,1,2.28307
148862,464706930,17.206,-15.6534,-4.14281,-5.8186,16.1923,-0.352027,-2.88287,1,3.21422,-2.95252,-1.2511,0.220458,3.20666,0.0686962,-2.74079,-1,3.22079
148862,493931459,30.8434,-8.7871,1.02508,29.5474,8.84669,1.92079,3.02546,-1,100.246,-25.375,-0.175973,96.9816,25.3756,2.05057,-3.13466,1,2.67987
148862,495352027,89.9391,22.1091,-6.16008,86.9614,22.9512,2.04222,-0.271731,1,32.4414,8.98034,-3.35067,30.9931,9.58506,1.8898,-0.357114,-1,2.59284
148862,657814358,16.7879,7.71984,-0.651487,14.8934,7.74728,1.40838,-0.0841918,1,10.1724,3.21603,2.99393,9.17453,4.39391,1.48232,0.749649,1,4.74494
148862,205070270,18.9636,-3.80764,9.17872,16.1515,9.93715,1.26235,1.96402,1,9.89344,0.942925,3.72716,9.11588,3.84458,1.59826,1.32301,-1,4.41809
148862,786860647,8.06631,0.153637,-7.85926,-1.80939,7.86076,-0.228194,-1.55125,1,66.8483,1.92052,-63.5316,-20.7062,63.5606,-0.320267,-1.54058,-1,2.07249
148862,823881915,18.6493,-9.29745,6.74906,14.6902,11.4888,1.06537,2.51369,-1,7.75444,-3.36957,4.79444,5.07845,5.86009,0.783846,2.1834,1,3.55659
148862,562184022,47.502,3.09615,-12.4839,45.7275,12.8621,1.98078,-1.32769,-1,23.0598,1.20279,-7.80513,21.6653,7.89726,1.73402,-1.4179,1,2.65384
148862,565823635,21.8179,-21.7115,-1.82435,-1.14162,21.788,-0.052373,-3.05776,-1,3.5278,-3.39154,0.832477,0.499785,3.49222,0.14263,2.90089,1,3.29333
148862,950661472,6.36708,-2.54313,-2.33978,5.34767,3.45573,1.22081,-2.39781,-1,23.2451,-3.68249,-4.73483,22.4578,5.99828,2.03069,-2.23182,1,3.86331
148862,614503813,13.0533,12.6792,-0.148129,3.0989,12.6801,0.242021,-0.0116823,1,3.27427,3.09341,-0.754345,-0.763273,3.18406,-0.237478,-0.239187,-1,3.39746
148862,616057037,31.9389,6.1356,-5.86041,30.7912,8.48469,2.00058,-0.762462,-1,36.714,4.83478,-8.02058,35.4994,9.36509,2.04264,-1.02832,1,2.39247
148862,617294039,37.7576,4.76407,-9.27489,36.2893,10.4269,1.96031,-1.09629,1,104.949,19.2228,-22.9315,100.593,29.9228,1.92703,-0.873152,1,3.97685
148862,620302158,8.59009,0.966198,4.75999,7.0851,4.85707,1.17164,1.37053,1,36.4683,8.04898,22.8848,27.2294,24.2591,0.965358,1.23259,-1,2.69636
148862,625633206,11.8274,-6.21811,-1.87391,-9.8849,6.49434,-1.20695,-2.84889,-1,135.721,-62.2099,-30.6398,-116.667,69.3461,-1.29186,-2.68394,1,3.93359
148862,1105954331,6.92658,4.48015,0.419236,5.26592,4.49973,0.996804,0.0933045,1,14.574,3.77781,2.16125,13.9089,4.35234,1.87859,0.519646,1,4.44371
148862,1105864881,46.1972,-1.94872,-16.0063,-43.2919,16.1245,-1.71378,-1.69195,-1,49.4965,-1.75697,-14.6566,-47.2441,14.7615,-1.88001,-1.6901,-1,2.56786
148862,1108562643,5.14022,-3.42849,0.242132,3.82213,3.43703,0.958423,3.07109,1,15.1588,-4.64795,0.792747,14.4068,4.71507,1.83585,2.97266,-1,3.66806
148862,310416532,16.0563,-7.20425,-9.68112,10.5916,12.0675,0.792192,-2.21055,-1,5.4161,-3.20684,-3.76686,2.2048,4.94702,0.43211,-2.27606,1,2.84264
148862,342171091,5.72239,1.63259,-2.75071,-4.74489,3.19871,-1.18551,-1.03516,-1,24.2897,12.4202,-11.8847,-17.1604,17.1903,-0.880142,-0.763369,1,3.03384
148862,742617391,11.3361,4.3143,-4.00032,-9.68978,5.88351,-1.2736,-0.747654,-1,30.4084,8.50246,-9.084,-27.7463,12.4423,-1.542,-0.818453,-1,2.38165
148862,906330001,76.6103,-9.99454,-16.7879,74.077,19.5378,2.04286,-2.10778,1,88.1695,-14.907,-18.3393,84.943,23.6336,1.99127,-2.25332,-1,3.31537
148862,908149146,10.5655,3.13443,-0.0737471,-10.0896,3.1353,-1.88524,-0.0235237,-1,57.1042,12.217,-8.86368,-55.0733,15.0937,-2.00581,-0.62765,-1,4.17633
148862,910854960,54.0656,5.25846,-28.1251,45.8739,28.6125,1.25072,-1.38596,1,7.56976,-0.333606,-3.10723,6.89457,3.12509,1.53222,-1.67775,-1,3.83299
148862,596480871,10.0359,-3.05855,-9.52562,-0.792241,10.0046,-0.0791052,-1.88148,-1,20.9592,-11.8635,-17.2781,-0.110042,20.9589,-0.00525036,-2.17249,1,4.33308
148862,598401038,6.40851,2.17792,-2.11826,-5.64257,3.03815,-1.37791,-0.771514,-1,49.8248,17.0341,-11.0695,-45.4953,20.3148,-1.54589,-0.576267,1,2.02262
148862,604106311,42.833,7.7487,21.8948,35.9895,23.2255,1.22195,1.23065,-1,9.60778,0.0407135,5.69866,7.73519,5.6988,1.11293,1.56365,1,4.01456
146437,100505200,12.7717,0.932742,-12.7197,0.673655,12.7539,0.052795,-1.4976,1,3.35684,1.44957,-2.99451,-0.447229,3.32691,-0.134026,-1.11997,-1,2.73212
147048,458092153,30.0209,5.60294,4.96286,-29.0729,7.48484,-2.06625,0.724892,1,94.9359,18.1389,19.2892,-91.1687,26.4781,-1.94999,0.816123,-1,2.0809
146437,17205812,14.924,5.80218,-0.589035,13.7373,5.83201,1.59219,-0.101173,1,49.665,25.1012,-3.52815,42.7094,25.348,1.29315,-0.139642,-1,3.6793
146437,61440494,14.8073,-9.09603,-11.4086,2.52242,14.5909,0.172027,-2.24389,1,4.53903,-2.44297,-3.70067,-0.969411,4.4343,-0.216911,-2.15427,-1,3.22966
146437,61783664,14.2389,10.4328,9.26444,-2.84118,13.9525,-0.202251,0.726153,-1,4.62706,4.58984,0.552895,-0.193234,4.62302,-0.0417861,0.119883,1,4.96547
146437,173286672,9.16573,-0.744565,4.28374,-8.06881,4.34797,-1.37721,1.74289,1,52.6589,-4.89432,18.0565,-49.2236,18.708,-1.69487,1.83549,1,2.99573
146437,174104100,99.0201,24.7522,-11.2165,-95.2182,27.175,-1.96679,-0.425472,-1,19.5144,5.65201,-2.55823,-18.502,6.20401,-1.81282,-0.425034,1,2.00123
146514,512900945,66.6536,-6.00174,-18.4372,-63.7711,19.3895,-1.90606,-1.8855,1,19.8335,0.503777,-6.54009,-18.7174,6.55946,-1.77107,-1.49392,1,4.64492
146437,77839377,5.07472,-3.27361,1.12049,-3.71225,3.46006,-0.931983,2.81181,1,15.3772,-11.2421,5.99682,-8.60892,12.7415,-0.632612,2.65156,-1,2.26064
146437,46004981,60.1871,16.2813,5.22049,57.7075,17.0977,1.93084,0.310287,1,11.3557,3.6751,0.0492636,10.7445,3.67543,1.79392,0.0134039,-1,2.58415
146437,31623689,12.9862,-1.52203,5.84896,-11.4941,6.04375,-1.39885,1.82537,-1,21.4297,-2.70008,12.6785,-17.0645,12.9628,-1.08842,1.78063,1,2.78697
146514,228430982,5.52966,-5.05885,-2.0937,-0.775657,5.47499,-0.141203,-2.74919,1,19.7982,-17.8926,-4.12057,-7.40578,18.3609,-0.393139,-2.91524,-1,3.02985
146514,26475110,3.7457,-3.57178,-0.451303,1.0339,3.60018,0.283374,-3.01591,1,15.9304,-12.8439,-2.4527,9.09934,13.076,0.649291,-2.9529,-1,2.56139
146514,251729741,8.17124,-5.6624,0.242057,-5.88623,5.66758,-0.908392,3.09887,1,17.0384,-11.0302,-3.96002,-12.3677,11.7195,-0.91995,-2.79691,-1,3.13904
146514,325653081,7.54909,1.67769,-3.13791,6.6579,3.55825,1.38446,-1.07981,-1,33.4163,6.09143,-19.8245,26.2018,20.7393,1.05593,-1.27269,-1,3.28231
146514,328832742,5.12685,4.51075,1.19071,2.12602,4.66526,0.441255,0.258084,-1,19.5342,17.7289,-1.8513,7.99024,17.8253,0.434457,-0.104046,1,3.28489
146514,224661192,4.46076,-3.49161,2.76364,0.263273,4.45298,0.0590885,2.47205,1,18.1014,-13.3317,11.163,-5.03135,17.3881,-0.285463,2.4445,-1,3.05649
146514,6054106,37.2995,-9.92528,9.98055,-34.5417,14.0756,-1.63002,2.35342,-1,41.4579,-9.0172,12.3967,-38.5197,15.3293,-1.65198,2.19967,-1,2.27911
146514,8425551,30.2854,-11.6786,-1.43284,27.9063,11.7661,1.59852,-3.01951,-1,13.4524,-3.35423,-0.534257,13.0166,3.39651,2.05323,-2.98364,1,2.90821
146514,240537946,22.0402,3.33155,5.32546,-21.126,6.2817,-1.92742,1.01177,1,52.3745,5.89937,17.606,-48.9726,18.5681,-1.6971,1.24748,-1,3.55873
146514,240332803,8.33037,3.5048,-4.99859,5.66793,6.10488,0.829847,-0.959294,-1,17.8741,3.09082,-11.5646,13.2736,11.9705,0.956296,-1.30963,1,3.16988
146514,312455111,7.68897,-2.70597,-3.38058,-6.35371,4.33019,-1.17649,-2.24581,-1,16.0911,-1.02295,-6.87493,-14.5124,6.95061,-1.48228,-1.71851,-1,3.31856
146514,31994140,99.2131,25.1145,-6.33425,-95.7726,25.9009,-2.01865,-0.247062,1,14.3899,4.80812,0.257332,-13.5605,4.815,-1.7587,0.0534694,1,4.43336
146514,170203771,23.8644,7.42405,-9.03715,-20.802,11.6956,-1.34001,-0.88308,-1,11.5889,1.89256,-3.5376,-10.8723,4.01203,-1.72249,-1.07955,-1,2.95875
146514,106140618,7.31903,1.56088,5.6045,4.44088,5.8178,0.703775,1.29917,1,14.0724,5.64892,11.7673,5.25872,13.0529,0.392705,1.12323,-1,3.12288
146514,107293772,14.3606,0.389931,-5.49501,13.2619,5.50883,1.61228,-1.49995,-1,38.063,-3.50236,-12.0548,35.9334,12.5533,1.77403,-1.85355,1,3.22026
146514,476592583,4.31912,2.74871,2.72793,1.91254,3.8726,0.475717,0.781603,-1,27.703,19.3881,10.6886,16.6527,22.1392,0.694891,0.503838,1,3.27224
146514,477902952,62.8367,-6.5109,17.014,60.1381,18.2172,1.90961,1.93628,1,41.5378,-6.5379,12.5994,39.0372,14.1947,1.73632,2.04945,-1,3.3306
146514,41506861,15.6106,-13.9094,-6.19282,-3.44538,15.2257,-0.2244,-2.72272,1,3.65573,-2.68201,-2.48351,0.058047,3.65527,0.0158797,-2.3946,-1,3.02765
146514,45246926,7.82954,-1.23944,-3.11331,7.07621,3.35096,1.4925,-1.94967,-1,39.365,-1.51699,-21.7284,32.7898,21.7813,1.19776,-1.6405,-1,3.64805
146514,84595217,12.6157,7.58864,9.76352,-2.49847,12.3658,-0.200696,0.910085,-1,6.69615,4.94013,3.73494,-2.54632,6.19312,-0.40037,0.647355,1,2.88434
146514,86898235,3.73894,-2.24911,2.98312,0.149026,3.73597,0.0398789,2.21682,-1,13.6931,-2.06359,12.6713,-4.76248,12.8382,-0.36294,1.73223,-1,4.35116
146514,50304496,11.6827,10.3313,5.38774,0.850012,11.6518,0.0728867,0.480696,1,5.85337,4.84557,2.66416,1.91955,5.52967,0.340517,0.5027,-1,2.16188
146514,497419561,7.58893,4.11746,2.93576,-5.65859,5.05689,-0.963059,0.6194,1,13.4796,8.78368,7.51821,-6.92985,11.5619,-0.568286,0.707926,-1,3.11267
146514,498254670,34.2101,3.95601,8.42034,32.9208,9.30334,1.97627,1.13159,-1,74.7423,11.8332,14.4997,72.3612,18.7154,2.06179,0.886317,1,3.41983
146514,159221672,70.731,11.5028,-15.9606,-67.9398,19.6737,-1.95282,-0.946311,-1,11.349,3.1538,-1.62394,-10.7804,3.54734,-1.83071,-0.475508,1,4.02833
146514,428825977,14.988,2.78362,4.82121,13.9157,5.5671,1.64709,1.04718,-1,51.6585,7.45467,11.1119,49.8954,13.3808,2.02677,0.979886,1,3.3474
146514,481252351,25.1689,7.85271,-3.97067,-23.5806,8.79951,-1.712,-0.468152,-1,13.8127,4.80027,-0.512759,-12.9416,4.82758,-1.71235,-0.106415,-1,2.34485
146514,481655400,14.3657,9.09684,1.46278,-11.0218,9.2137,-1.01356,0.159436,1,3.74477,2.89577,-0.819798,-2.2284,3.00958,-0.685479,-0.275883,-1,2.86076
146514,281585346,78.4875,-22.3838,-5.3576,-75.037,23.016,-1.89767,-2.90666,1,15.108,-4.84295,0.240254,-14.3087,4.8489,-1.80281,3.09202,1,3.1588
146514,73758971,14.1778,14.0171,-0.72057,2.00275,14.0356,0.142211,-0.0513613,-1,7.80807,6.81887,-2.48214,2.88236,7.25658,0.38744,-0.349101,1,3.88822
146514,271788033,22.0711,4.65348,21.089,-4.55363,21.5963,-0.209321,1.35362,-1,3.30429,1.72483,2.80653,-0.258219,3.29418,-0.0783063,1.01973,1,3.0134
146514,502455041,10.2163,1.34678,5.22978,-8.67223,5.4004,-1.25208,1.31875,1,42.6432,-0.44795,22.4937,-36.2254,22.4982,-1.25435,1.59071,-1,2.98853
146514,110839949,3.23935,-0.0535742,-3.18654,-0.580061,3.18699,-0.181019,-1.58761,1,13.3374,-2.15572,-12.7379,3.31435,12.919,0.253814,-1.73844,-1,2.97378
146514,448666260,15.5107,-14.5069,-1.34439,-5.32219,14.5691,-0.357635,-3.04918,1,4.45525,-3.42085,-1.45807,-2.45378,3.71862,-0.619475,-2.73868,-1,2.98616
146514,434656814,43.7167,1.65196,-17.5008,40.0268,17.5786,1.56108,-1.47668,1,10.3962,0.906438,-2.94632,9.92868,3.0826,1.88607,-1.27234,1,2.83354
146514,543024034,32.5803,-5.75459,14.9364,-28.3772,16.0066,-1.33717,1.93854,1,8.76347,0.18459,3.08153,-8.20174,3.08706,-1.70395,1.51097,1,3.9521
146514,543184424,39.9074,5.6235,17.0204,35.655,17.9253,1.43874,1.25169,1,8.25504,3.08963,3.77186,6.6613,4.87573,1.11819,0.884502,1,4.5508
146514,275710027,14.3811,-4.66027,1.61381,-13.5091,4.93178,-1.73257,2.80823,1,41.5744,-9.67551,6.45583,-39.9142,11.6316,-1.94674,2.5532,-1,2.52036
146514,280516298,3.55208,-1.16876,-3.35134,0.14078,3.54929,0.0396538,-1.90635,-1,20.4894,-9.212,-16.6979,7.49225,19.0704,0.38341,-2.07493,1,3.16175
146514,15806224,5.67686,3.65673,2.16167,-3.76593,4.24788,-0.798833,0.533885,1,38.2713,22.5262,10.8769,-28.9647,25.0147,-0.988745,0.449841,-1,2.14338
146514,16670582,32.9323,1.08439,12.3653,30.5034,12.4128,1.6313,1.48332,-1,36.0175,-1.87238,10.795,34.3107,10.9562,1.85927,1.74254,1,4.02311
146514,149442999,19.9649,11.1074,5.33287,15.7093,12.3213,1.0631,0.447615,-1,4.00698,2.71218,1.5763,2.49303,3.13698,0.728542,0.526477,1,2.14638
146514,150855449,49.9589,1.8638,-17.4656,46.7693,17.5648,1.70601,-1.46449,-1,45.9013,0.338569,-17.7618,42.3241,17.7651,1.60266,-1.55174,-1,2.38952
146514,443344013,17.0632,4.33286,-2.26349,16.348,4.88846,1.92201,-0.481407,-1,51.7017,8.44425,-9.53976,50.1074,12.7402,2.07834,-0.846238,1,3.11815
146514,67070920,29.4102,1.74975,15.7063,-24.8034,15.8035,-1.2327,1.45985,-1,12.1262,2.7771,6.4048,-9.91516,6.98095,-1.14973,1.16167,1,3.23983
146514,67129527,10.8295,1.01105,3.64564,-10.1472,3.78324,-1.71283,1.30026,-1,99.2009,12.4459,23.4652,-95.5788,26.5615,-1.99241,1.08313,-1,3.55334
146514,439340137,18.1038,-2.51438,-6.67463,-16.6395,7.13252,-1.58332,-1.93106,-1,68.4417,-13.3506,-21.2304,-63.6812,25.0792,-1.66169,-2.13215,1,2.88234
146514,383276769,15.048,2.49123,12.1024,-8.58883,12.3562,-0.648651,1.36779,1,5.52237,-0.544405,4.02889,-3.7374,4.06551,-0.82314,1.70511,-1,2.68241
146514,385482909,20.8561,11.7684,-2.74558,-16.9984,12.0844,-1.14183,-0.229202,1,12.0549,4.23033,-3.71948,-10.6578,5.63296,-1.39429,-0.721227,1,4.52891
146514,385042148,5.72301,3.45012,-4.34922,1.39063,5.55149,0.247948,-0.900171,-1,20.8956,6.03266,-19.347,5.09167,20.2657,0.248675,-1.26854,1,3.88514
146514,366683275,34.8921,18.2294,7.68727,28.7411,19.784,1.16826,0.399068,1,7.55137,3.11582,2.17312,6.52629,3.79879,1.30991,0.609011,1,2.19337
146514,524403118,20.18,14.5694,0.562481,-13.9516,14.5803,-0.850554,0.0385878,1,4.91798,4.27015,1.17166,-2.13999,4.42798,-0.466214,0.267793,-1,3.60993
146514,489564543,39.9716,0.394761,18.5238,35.4181,18.528,1.40339,1.54949,1,9.1861,-0.183863,5.5264,7.3355,5.52946,1.09458,1.60405,-1,3.18634
146514,412384331,8.49964,-4.04966,0.617982,-7.44729,4.09654,-1.35912,2.99016,1,46.4453,-16.8516,5.18189,-42.9691,17.6303,-1.62366,2.84327,-1,2.57675
146514,128177059,78.1546,11.5676,14.8993,75.8442,18.8626,2.09976,0.910619,-1,32.2977,6.05306,5.34236,31.2723,8.07344,2.06356,0.723111,1,2.35318
146514,458596158,15.889,1.30765,-12.8815,9.20964,12.9477,0.661897,-1.46963,1,3.68609,1.37281,-3.26928,1.0072,3.54582,0.280365,-1.17324,-1,3.28147
146514,519107931,12.8221,-7.20773,9.78927,4.07727,12.1565,0.329408,2.20546,-1,11.2206,-4.60624,8.18165,6.14363,9.38918,0.614852,2.08356,1,3.32524
146514,519995728,62.199,11.4159,-12.3473,-59.8827,16.816,-1.98236,-0.824575,1,31.7536,7.20336,-6.75827,-30.1783,9.87738,-1.83579,-0.753529,-1,2.1008
146514,1742213,26.4448,-12.3733,-1.99061,-23.2866,12.5324,-1.37832,-2.98208,1,5.38238,-3.18547,-1.05198,-4.20906,3.35468,-1.05052,-2.82263,-1,2.37168
146514,2197438,10.1613,-0.0454857,8.10852,-6.12383,8.10865,-0.69732,1.57641,-1,14.9646,-3.75923,10.9946,-9.43009,11.6196,-0.741678,1.90025,1,3.1592
146514,172323064,104.767,11.8884,-30.16,99.6256,32.4185,1.84132,-1.19532,-1,13.3603,0.339539,-4.41377,12.6055,4.42681,1.7691,-1.49402,1,3.66862
146514,173010051,15.4575,-11.6842,-4.08772,-9.25768,12.3786,-0.691449,-2.80505,1,4.52531,-2.35858,-3.18712,-2.18124,3.96492,-0.525597,-2.20789,-1,4.28267
146514,172641052,11.6954,-6.03643,-0.198915,10.0152,6.03971,1.27945,-3.10865,1,37.2789,-16.7137,-6.77814,32.6255,18.0358,1.35477,-2.75632,1,3.74188
146514,338189450,124.799,16.3495,-38.0519,-117.726,41.4156,-1.76745,-1.16498,1,12.381,1.7556,-2.67328,-11.9608,3.19821,-2.02961,-0.989711,1,3.63513
146514,341511621,52.5153,-14.983,-0.325068,50.3315,14.9865,1.92609,-3.1199,-1,15.5843,-5.13557,1.32201,14.6543,5.303,1.74085,2.88964,1,2.94094
146514,375411370,12.197,6.28921,-8.46581,-6.1272,10.5463,-0.552449,-0.931858,1,5.26994,0.776473,-4.49015,-2.64725,4.5568,-0.552417,-1.39956,-1,3.21281
146514,214530154,78.7372,18.0181,-6.51971,76.3701,19.1614,2.09122,-0.347185,1,18.8223,5.70794,-0.190854,17.9349,5.71113,1.86192,-0.0334241,1,4.05763
146514,215044117,44.6058,1.81275,21.5744,-38.9992,21.6504,-1.35108,1.48697,-1,6.26889,-0.210436,3.59914,-5.12844,3.60529,-1.15098,1.6292,1,2.17076
146514,540209948,50.4478,8.97475,8.40817,48.9258,12.2981,2.08944,0.752815,-1,27.8807,6.51448,3.01184,26.9412,7.17703,2.0332,0.43306,1,3.03757
146514,454102118,12.7077,-12.4794,-1.67642,-1.71499,12.5915,-0.135785,-3.00806,1,5.73484,-4.92138,-1.408,-2.58571,5.11884,-0.485802,-2.86294,-1,3.05487
146514,264216534,12.85,3.04668,0.975463,12.4454,3.19903,2.06778,0.309859,1,88.126,18.8762,11.7129,85.2801,22.215,2.05487,0.555366,1,2.06711
146514,184287794,23.9246,-18.3938,7.04484,-13.5802,19.6968,-0.644015,2.77583,-1,7.52,-5.13978,3.53119,-4.20283,6.23592,-0.631212,2.53962,1,2.61553
146514,503292093,4.52812,-2.92464,3.08408,1.56169,4.2503,0.359629,2.32967,-1,19.6644,-11.1886,10.2515,12.5065,15.1749,0.751417,2.39987,1,3.21643
146514,333402470,3.21491,2.85139,1.43817,0.370012,3.19355,0.115605,0.467142,1,12.5887,9.35303,7.77268,-3.25285,12.1612,-0.264388,0.69338,-1,2.76678
146514,401016796,16.2883,15.1747,0.161953,5.91705,15.1756,0.380647,0.0106721,1,5.23554,4.72832,-1.74498,1.41733,5.04004,0.277634,-0.353543,-1,3.29343
146514,54187288,13.645,-2.13255,-3.64231,-12.9758,4.22069,-1.8417,-2.10048,1,12.798,-3.30023,-0.971615,-12.3269,3.44029,-1.98831,-2.85527,1,2.86352
146436,55195157,17.217,4.43811,-3.40093,-16.2838,5.59134,-1.79035,-0.653852,-1,63.8096,10.7248,-11.908,-61.7645,16.0257,-2.0587,-0.837627,1,3.08379
146436,62398648,34.1867,7.71245,10.2234,-31.6975,12.8062,-1.63797,0.924488,-1,10.2556,3.69506,4.43235,-8.47808,5.77054,-1.17756,0.875867,1,4.01474
146437,142856313,29.7766,3.87931,-29.5162,-0.623559,29.7701,-0.0209443,-1.44012,-1,5.12805,-0.828179,-4.99241,0.828734,5.06064,0.163038,-1.73519,1,4.25867
147048,414479763,3.99975,3.05541,0.469,2.53821,3.0912,0.749066,0.152309,1,31.7303,27.1123,-0.842487,16.4629,27.1254,0.574748,-0.031064,-1,2.31646
147048,415046282,19.5909,-11.5242,4.29515,-15.2496,12.2986,-1.0413,2.78483,-1,4.71107,-3.24745,2.11643,-2.67749,3.87624,-0.645068,2.56401,1,3.14612
147048,124523620,14.13,13.6124,-2.67736,-2.6817,13.8732,-0.192117,-0.194206,-1,5.58342,5.41894,-0.576723,1.21538,5.44954,0.221215,-0.106028,1,3.6998
147048,125735373,26.2993,-12.9243,-1.08221,22.8789,12.9695,1.33285,-3.05805,1,10.4345,-3.35012,-0.308455,9.87721,3.36429,1.79798,-3.04978,1,3.10068
147048,127831449,18.9707,2.57548,18.6925,-1.96041,18.8691,-0.103709,1.43388,-1,7.23853,-0.445999,6.94855,1.97865,6.96285,0.28048,1.63489,1,4.9923
147048,345001702,3.60987,-1.45438,-3.29213,0.278909,3.59908,0.0774172,-1.98679,-1,21.879,-0.672354,-21.7415,-2.35459,21.7519,-0.108037,-1.60171,1,3.76381
147048,422611299,13.8934,7.24845,-3.91853,-11.1862,8.23983,-1.11308,-0.495599,1,62.8567,34.4156,-13.4064,-50.8606,36.9346,-1.12457,-0.37146,-1,2.17342
147048,181181145,44.9448,-11.9588,1.49752,43.2987,12.0522,1.99085,3.01702,-1,76.7772,-18.083,5.27651,74.4305,18.8371,2.08283,2.85768,-1,2.77014
147048,190390441,17.4407,4.4276,3.94166,-16.4024,5.92793,-1.74206,0.7274,-1,52.5113,12.3288,6.20241,-50.6652,13.801,-2.0117,0.466112,1,3.39671
147048,219429558,4.79687,1.89692,3.06135,3.16856,3.60141,0.793784,1.01607,1,17.8805,10.5519,8.88664,11.3753,13.7955,0.751738,0.699939,1,2.23871
147048,396713943,6.00422,-3.98278,-2.17242,3.93303,4.53673,0.784083,-2.64225,1,11.3532,-2.73824,-2.17157,10.802,3.49481,1.84679,-2.4711,-1,4.48543
147048,131005634,4.79293,2.99288,-3.74225,0.102004,4.79184,0.0212855,-0.896205,-1,22.0154,15.9503,-13.9274,6.02437,21.1751,0.280798,-0.717797,1,3.17695
